Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
a6e7182fe5341cc42e6130867001519a2073ec064dc5580d875fdda403402a62,2015-11,Surrey Police,Surrey Police,-0.266339,51.334337,On or near Parking Area,E01030411,Epsom and Ewell 008B,Investigation complete; no suspect identified
a0214dc7df9fb7150cf97c4f0a5c1faa0325f62c409f35c8a8723e32eea6cc2c,2015-11,Surrey Police,Surrey Police,-0.266339,51.334337,On or near Parking Area,E01030411,Epsom and Ewell 008B,Investigation complete; no suspect identified
16309c10c5106a2e74ced4ca389d54666c954410e273d58d555ad05c073e291c,2015-11,Surrey Police,Surrey Police,-0.268207,51.333537,On or near Shopping Area,E01030411,Epsom and Ewell 008B,Investigation complete; no suspect identified
5f9cc026efd841f73136bab39dff4b273fe20204fe485c31835be28a0d412abb,2015-11,Surrey Police,Surrey Police,-0.267006,51.333403,On or near HIGH STREET,E01030411,Epsom and Ewell 008B,Investigation complete; no suspect identified
c80ea6a0af19b77d3eab781bc858f066c12b2364f5cccc33d26d1a8550d6cd47,2015-11,Surrey Police,Surrey Police,-0.268730,51.331459,On or near ASHLEY AVENUE,E01030411,Epsom and Ewell 008B,Investigation complete; no suspect identified
3cfcf04699b02cea5823cd7f3a129f4a20951b976b47ed04715e80cda1dbebd0,2015-11,Surrey Police,Surrey Police,-0.244267,51.332291,On or near LONGDOWN LANE NORTH,E01030396,Epsom and Ewell 010D,Investigation complete; no suspect identified
2f22c87831e30a36c31d4db8be67de59c3423f2ad0edc35902ca9ec33803cb99,2015-11,Surrey Police,Surrey Police,-0.249709,51.348064,On or near HIGH STREET,E01030392,Epsom and Ewell 010C,Investigation complete; no suspect identified
2a23666c5175bf4a2c6743aa3e9c7109a022e718d057ef2fe0282372acab61de,2015-11,Surrey Police,Surrey Police,-0.249487,51.352764,On or near ST MARY'S CLOSE,E01030390,Epsom and Ewell 010B,Investigation complete; no suspect identified
b23bf8a382d480b6a1b81392f1bf4c57bae9845f43c9d016206508ce6a541e5c,2015-11,Surrey Police,Surrey Police,-0.247949,51.348281,On or near CHEAM ROAD,E01030392,Epsom and Ewell 010C,Investigation complete; no suspect identified
82900a449e11d6389497007fe05a9680fd6d3ce9b58bb93e69c65bf6d5c4ecaf,2015-11,Surrey Police,Surrey Police,-0.261095,51.347721,On or near DEE WAY,E01030413,Epsom and Ewell 004B,Investigation complete; no suspect identified
4ecb7cb245b93b63bb5dfd74768fbace878bbc365136ed5cdb0bb6aef6135b0a,2015-11,Surrey Police,Surrey Police,-0.252440,51.355551,On or near MEADOW WALK,E01030390,Epsom and Ewell 010B,Investigation complete; no suspect identified
d8ca0000444859b42b8cf20b80dddb8965f548c5532ac973539305bf046d6e80,2015-11,Surrey Police,Surrey Police,-0.251080,51.357698,On or near ELM ROAD,E01030390,Epsom and Ewell 010B,Investigation complete; no suspect identified
7ba72d4702eb2b1b90d2ba01732d981b4946ebaa8c875004d2b3c2b33f3fe19f,2015-11,Surrey Police,Surrey Police,-0.252440,51.355551,On or near MEADOW WALK,E01030390,Epsom and Ewell 010B,Investigation complete; no suspect identified
967f6a887ae6c758476931efc58c2ed93b5351e8b940f041db6e833860efda7b,2015-11,Surrey Police,Surrey Police,-0.238719,51.362809,On or near CHADACRE ROAD,E01030407,Epsom and Ewell 003D,Investigation complete; no suspect identified
7f7be262f92d301f19fda0a63bbb62b9c6094720c9492fb33e0c87db31ed06de,2015-11,Surrey Police,Surrey Police,-0.247800,51.358980,On or near PARK AVENUE WEST,E01030406,Epsom and Ewell 003C,Investigation complete; no suspect identified
9da7ee32c542fc0fd783c5add552e724e8a844b71357c1a93d5d3848e79ea50b,2015-11,Surrey Police,Surrey Police,-0.250276,51.358837,On or near KINGSTON ROAD,E01030406,Epsom and Ewell 003C,Investigation complete; no suspect identified
86b4cff662ebb5d21ff3338fd96cae3cb4b4c2b6bb67bd8fa93a33a3407e525a,2015-11,Surrey Police,Surrey Police,-0.252057,51.366381,On or near SEAFORTH GARDENS,E01030377,Epsom and Ewell 003A,Investigation complete; no suspect identified
5d4991108eadc63836aa6f349b63aa3cafc372c64802ed897359bec9a658b85a,2015-11,Surrey Police,Surrey Police,-0.255599,51.363502,On or near FIRSWOOD AVENUE,E01030377,Epsom and Ewell 003A,Investigation complete; no suspect identified
1adabeeb67aca9cf07991400811ff3de4bcdcc360118d1c93309eedc03c03077,2015-11,Surrey Police,Surrey Police,-0.257875,51.364481,On or near Petrol Station,E01030377,Epsom and Ewell 003A,Investigation complete; no suspect identified
bb5646ea2537f4c362b0c457e95b1ff575b0ce685c079e45e24461a827542685,2015-11,Surrey Police,Surrey Police,-0.246659,51.369277,On or near ALSOM AVENUE,E01030387,Epsom and Ewell 001B,Investigation complete; no suspect identified
6d669b0df23b2b46716aaaa925157517fee2d7c4fc7cd36a98e262c10823440c,2015-11,Surrey Police,Surrey Police,-0.248264,51.379571,On or near SQUIRRELS GREEN,E01030389,Epsom and Ewell 001D,Investigation complete; no suspect identified
44470df694dd37780c6e6fe71819ce7b68778949a33dad41697589f3ab8c6361,2015-11,Surrey Police,Surrey Police,-0.258183,51.378702,On or near THE DENNINGTONS,E01030386,Epsom and Ewell 001A,Investigation complete; no suspect identified
786022fa84b4ed3696f3376fa718d4d0d8333d8b79cf0906fa3a116524cb4fc0,2015-11,Surrey Police,Surrey Police,-0.263792,51.374766,On or near RIVERHILL MEWS,E01030388,Epsom and Ewell 001C,Investigation complete; no suspect identified
96920232cfc250d3c850960ed63b5ce1a4f96a6e214d54a5c1c3d08bc7b7b545,2015-11,Surrey Police,Surrey Police,-0.260975,51.360759,On or near Park/Open Space,E01030394,Epsom and Ewell 002A,Investigation complete; no suspect identified
f40ed62f653b2e1602d206b1e5130ad3ceb647dc7c3510025ef702e09a22d22c,2015-11,Surrey Police,Surrey Police,-0.260975,51.360759,On or near Park/Open Space,E01030394,Epsom and Ewell 002A,Investigation complete; no suspect identified
628f141feef07312b66454fdb26fd7b7e68c1ea82fa1b016db6f1e0bbd07da76,2015-11,Surrey Police,Surrey Police,-0.261519,51.366135,On or near KINGSTON ROAD,E01030395,Epsom and Ewell 004A,Investigation complete; no suspect identified
8389ba077896921d09a08892085baea73f95a75e3c144dc40be7e14ef3001427,2015-11,Surrey Police,Surrey Police,-0.279225,51.363996,On or near GATLEY AVENUE,E01030399,Epsom and Ewell 002B,Investigation complete; no suspect identified
616eb0106ad9da577fb61b79da9069096b4343ab97cc42d3bfa622ca60add503,2015-11,Surrey Police,Surrey Police,-0.274652,51.369099,On or near ASH COURT,E01030400,Epsom and Ewell 002C,Investigation complete; no suspect identified
2ae46da819cd96dd478923884248bd3dcba019d3346c8bb25fcadea05e1da612,2015-11,Surrey Police,Surrey Police,-0.274652,51.369099,On or near ASH COURT,E01030400,Epsom and Ewell 002C,Investigation complete; no suspect identified
3d79f4967ae815dc860629b9c53c17b12a871495faccb11ba3f940b80f91360a,2015-11,Surrey Police,Surrey Police,-0.273338,51.367767,On or near WEY COURT,E01030400,Epsom and Ewell 002C,Investigation complete; no suspect identified
e8db0b5c1c753473cbdd96979c42ac1e9cfac63e5fb7cd6eb5d95e630babad78,2015-11,Surrey Police,Surrey Police,-0.272927,51.363795,On or near SILVERGATE,E01030399,Epsom and Ewell 002B,Investigation complete; no suspect identified
41c6a55f1631aaf2c6dbcbe113464be1ee23b92cc223a98b9ebd6ac2a6ea44eb,2015-11,Surrey Police,Surrey Police,-0.270943,51.364206,On or near RUXLEY LANE,E01030414,Epsom and Ewell 002D,Investigation complete; no suspect identified
d0d5395c666a4b347380ac715667e0aafbf0fc75b590cd75c80905ec8b406308,2015-11,Surrey Police,Surrey Police,-0.272055,51.369789,On or near CURTIS ROAD,E01030393,Epsom and Ewell 001E,Investigation complete; no suspect identified
5763fc3ab6ee444a128db687e545204341d542739d57e5f69948e76c2039aae0,2015-11,Surrey Police,Surrey Police,-0.255606,51.313405,On or near Sports/Recreation Area,E01030417,Epsom and Ewell 009D,Investigation complete; no suspect identified
983f2e46c4bd8fb803d15e5e20d7c4d7cbe4c3bb37c6aadfbd1ba51a703cab16,2015-11,Surrey Police,Surrey Police,-0.266045,51.306375,On or near GROSVENER MEWS,E01030418,Epsom and Ewell 009E,Investigation complete; no suspect identified
fbd879d3b94b248273badf2a294921efed8f4502f25b2af0b1a420d027702e9d,2015-11,Surrey Police,Surrey Police,-0.265173,51.332152,On or near THE CRESSINGHAMS,E01030411,Epsom and Ewell 008B,Investigation complete; no suspect identified
a6acb324eec6a4987dc5e202231e8116021578a0fdb1fc10aa2631aae179863d,2015-11,Surrey Police,Surrey Police,-0.289716,51.341893,On or near GALEN CLOSE,E01030402,Epsom and Ewell 005D,Investigation complete; no suspect identified
3a7eeecb73eec2e0dea0383cba38661d8ac714802adbe40c4b732a9b14e94f85,2015-11,Surrey Police,Surrey Police,-0.283972,51.342681,On or near NORRIS CLOSE,E01030384,Epsom and Ewell 005B,Investigation complete; no suspect identified
8d850c28a0d2af6979807ccdd0ad66a8b2223fd9f8aff824c7219ba997c82fc9,2015-11,Surrey Police,Surrey Police,-0.283443,51.343015,On or near BUXTON CLOSE,E01030384,Epsom and Ewell 005B,Investigation complete; no suspect identified
e07275e33db66af6c3dddac0ab4f91ff00624c2c5926120c880b65e2aac39279,2015-11,Surrey Police,Surrey Police,-0.280199,51.326484,On or near EBBISHAM ROAD,E01030420,Epsom and Ewell 009F,Investigation complete; no suspect identified
582d7163cdb31400f4fdf343fa270e4f957ac641dcc7e3d24ba92a56a13859d6,2015-11,Surrey Police,Surrey Police,-0.277239,51.334228,On or near WEST HILL,E01030404,Epsom and Ewell 007D,Investigation complete; no suspect identified
7bd6edf4d2444e52caa4cd56847ef21c4ae0a7dce011c07c6885ab7330231c26,2015-11,Surrey Police,Surrey Police,-0.279640,51.329542,On or near LANE END,E01030404,Epsom and Ewell 007D,Investigation complete; no suspect identified
ea3f197177e129926e52ff7a6416216d30212b3ddc677382e67346ad3ed0ac53,2015-11,Surrey Police,Surrey Police,-0.262972,51.342515,On or near BLENHEIM ROAD,E01030385,Epsom and Ewell 007A,Investigation complete; no suspect identified
9b55138adf588ffb8118220e335687305ce2120e822f6ba6792d5d6119853466,2015-11,Surrey Police,Surrey Police,-0.264315,51.342697,On or near FELSTEAD ROAD,E01030385,Epsom and Ewell 007A,Investigation complete; no suspect identified
2f21de4f8b9399e4b3b723b71479bdbabbe74f51328ad9350ba10b266074acfc,2015-11,Surrey Police,Surrey Police,-0.268998,51.351795,On or near Sports/Recreation Area,E01030383,Epsom and Ewell 005A,Investigation complete; no suspect identified
bb2ab8248072a5810c453da46e25e138fa1fbf5bc805ce4fd04f558ba8d36a90,2015-11,Surrey Police,Surrey Police,-0.265735,51.354148,On or near PLOUGH ROAD,E01030415,Epsom and Ewell 004C,Investigation complete; no suspect identified
65b87f99b7f4deb96d64f472d7718917454f3721aeae01ef5c68526fd626046b,2015-11,Surrey Police,Surrey Police,-0.261846,51.355583,On or near NORTHCROFT ROAD,E01030416,Epsom and Ewell 004D,Investigation complete; no suspect identified
17c7e282ddc28599c389dc8930f19b8f9e04538794244cd2d1225de7fa4741ca,2015-11,Surrey Police,Surrey Police,-0.274389,51.356982,On or near CHESSINGTON ROAD,E01030414,Epsom and Ewell 002D,Investigation complete; no suspect identified
9c9f25fe2adf1dd6c0ebdf7f682dd362fa934fe4380af49d652a254de3eded27,2015-11,Surrey Police,Surrey Police,-0.271842,51.359804,On or near GADESDEN ROAD,E01030414,Epsom and Ewell 002D,Investigation complete; no suspect identified
9e422f6278a17b33214d840c4e014f442b9703a55563ac1c873d5e0cf28397af,2015-11,Surrey Police,Surrey Police,-0.274389,51.356982,On or near CHESSINGTON ROAD,E01030414,Epsom and Ewell 002D,Investigation complete; no suspect identified
656269a4eb45e1876099cbff595aa7fe350a00668c2ab568ecbf812b4af8f229,2015-11,Surrey Police,Surrey Police,-0.269515,51.347981,On or near MIDDLETON ROAD,E01030383,Epsom and Ewell 005A,Investigation complete; no suspect identified
5e81b935552c7e465ff51857cd0b1f64ac44d548fc48a96d6d3a6dc8a32774aa,2015-11,Surrey Police,Surrey Police,-0.282510,51.346068,On or near PELMAN WAY,E01030383,Epsom and Ewell 005A,Investigation complete; no suspect identified
c507614a47c609d20abb583cfe0c88f9c83495a54da9c6aa7dff0c94028992cf,2015-11,Surrey Police,Surrey Police,-0.282510,51.346068,On or near PELMAN WAY,E01030383,Epsom and Ewell 005A,Investigation complete; no suspect identified
1d4291345a0e666b38274e68de5e70d137d77f5a930bb9c5db0b5b965e0cdd07,2015-11,Surrey Police,Surrey Police,-0.282510,51.346068,On or near PELMAN WAY,E01030383,Epsom and Ewell 005A,Investigation complete; no suspect identified
63ba875eeef61da8564ec3e8375a72e57e5532b7565846594e5ea9ebc868180e,2015-11,Surrey Police,Surrey Police,-0.495948,51.219502,On or near WESTON FIELDS,E01030490,Guildford 018A,Investigation complete; no suspect identified
453498e10ed8aedf15c12c4008e2ee05fb9e302230e61b623d607933f32ea172,2015-11,Surrey Police,Surrey Police,-0.442453,51.177823,On or near Sports/Recreation Area,E01030880,Waverley 015E,Investigation complete; no suspect identified
128e1a6ceb72ea4bd06cddfd21a7343d7365b68df44eec4748dfea4cb59f8e2a,2015-11,Surrey Police,Surrey Police,-0.550164,51.213046,On or near Sports/Recreation Area,E01030480,Guildford 017E,Investigation complete; no suspect identified
dcaef6a75aef8c8e8305d64dfef3146085573609b3a27626902622381e3059fa,2015-11,Surrey Police,Surrey Police,-0.561097,51.213676,On or near POUND PLACE,E01030479,Guildford 017D,Investigation complete; no suspect identified
84dc60bd428ddd3b88bc6b3cca730743ba23504a3cd1bfdce6d046d3784f9972,2015-11,Surrey Police,Surrey Police,-0.725617,51.264555,On or near GABLES CLOSE,E01030427,Guildford 004B,Investigation complete; no suspect identified
61efd8e687c945e9a754df6752cb05763cd0e5b53f61172ed0958e01c72d89b4,2015-11,Surrey Police,Surrey Police,-0.727344,51.270014,On or near AVONDALE,E01030429,Guildford 004D,Investigation complete; no suspect identified
29e38341fc0ea8b984b8013c6cd7ee1a676137bc31e6b3f261b0720437e4de73,2015-11,Surrey Police,Surrey Police,-0.722052,51.273715,On or near STATION VIEW,E01030428,Guildford 004C,Investigation complete; no suspect identified
b2c79ef85e817baec1c59c5f0f582820f384dbae283a39168f986a755d1627a3,2015-11,Surrey Police,Surrey Police,-0.722052,51.273715,On or near STATION VIEW,E01030428,Guildford 004C,Investigation complete; no suspect identified
9dc344ae79131b5a3a214cc96de2a7a00c6665ac4acb58a51afad080a7ee030b,2015-11,Surrey Police,Surrey Police,-0.724425,51.271880,On or near STATION ROAD EAST,E01030429,Guildford 004D,Investigation complete; no suspect identified
d77fbf3c8a5623c5608676dcdd594b1dd1930a08c5184846a5252ecd2fa1c687,2015-11,Surrey Police,Surrey Police,-0.726173,51.260020,On or near NORTH ROAD,E01030426,Guildford 004A,Investigation complete; no suspect identified
06955ea37f8746fdaa69832d98e69b399a1fdb18e94fd3d3ff38e9e6dc3f0304,2015-11,Surrey Police,Surrey Police,-0.730394,51.246200,On or near ATTFIELD CLOSE,E01030424,Guildford 010A,Investigation complete; no suspect identified
cdae9221a82bc59c2a02986543d29aeb13fbee3c15607b815ce88e2937ad83bb,2015-11,Surrey Police,Surrey Police,-0.722787,51.254435,On or near WINCHESTER ROAD,E01030431,Guildford 010B,Investigation complete; no suspect identified
f763a492985c647a9c30bd50aeb27aa5461e740dcc1afb28966f4bc37c2ba25d,2015-11,Surrey Police,Surrey Police,-0.725894,51.250917,On or near SHAWFIELD ROAD,E01030433,Guildford 010D,Investigation complete; no suspect identified
f1717319767785080a3a8155d87f55dcc0bf7c035f0960ddc3a0a0e375867d1e,2015-11,Surrey Police,Surrey Police,-0.581483,51.257997,On or near ROWAN CLOSE,E01030481,Guildford 007A,Investigation complete; no suspect identified
527c498d5952312fab919297307cc77e928463bacdad86e630e2723cf5763915,2015-11,Surrey Police,Surrey Police,-0.573346,51.256954,On or near WOKING ROAD,E01030482,Guildford 007B,Investigation complete; no suspect identified
17656f86cad473cdd3459bb70b29a880bec6a6d77edcb5a055796f797e8a000f,2015-11,Surrey Police,Surrey Police,-0.720039,51.234712,On or near POYLE ROAD,E01030423,Guildford 014C,Investigation complete; no suspect identified
6346b62354f0b200692ddecdf44cc2309cdc2cfbff882db4749f4295a7e50105,2015-11,Surrey Police,Surrey Police,-0.707181,51.238617,On or near FARM WALK,E01030421,Guildford 014A,Investigation complete; no suspect identified
53f83cc92a314f0a39e6fbf168433ee84d0f2510927637fbfd63726c7d56d823,2015-11,Surrey Police,Surrey Police,-0.167315,51.167073,On or near CHEYNE WALK,E01030579,Reigate and Banstead 018E,Investigation complete; no suspect identified
1648ba85bb69f83671960bcd549df84870d0777942d5b529b455dff6371059d6,2015-11,Surrey Police,Surrey Police,-0.729623,51.240922,On or near MANOR ROAD,E01030425,Guildford 014D,Investigation complete; no suspect identified
e09ecf1a2c02d1521c3b5726cf58443ab267eff97ef09f9d6d3b6b83c109f43f,2015-11,Surrey Police,Surrey Police,-0.729623,51.240922,On or near MANOR ROAD,E01030425,Guildford 014D,Investigation complete; no suspect identified
22527561bdb81a1f86329e90aedae6862e30d75d078bf69cb32800fcb15a1099,2015-11,Surrey Police,Surrey Police,-0.730950,51.244236,On or near GREYHOUND CLOSE,E01030424,Guildford 010A,Investigation complete; no suspect identified
ea545502d670115053547f50bb93b551138820c799672ddb27f94f1d2e8b2fc4,2015-11,Surrey Police,Surrey Police,-0.640653,51.199304,On or near HURTMORE ROAD,E01030472,Guildford 017B,Investigation complete; no suspect identified
04eb5df7559901097d5ef9baedac727005c7026116cb78cece7367eee7e5303c,2015-11,Surrey Police,Surrey Police,-0.653256,51.195592,On or near ELSTEAD ROAD,E01030472,Guildford 017B,Investigation complete; no suspect identified
131f997d911654f93fd45f713f14a5246c8c256f08be0a9b4af2f00023ec3786,2015-11,Surrey Police,Surrey Police,-0.736834,51.210354,On or near Sports/Recreation Area,E01030471,Guildford 017A,Investigation complete; no suspect identified
56307b166253496b93e2b7bfb2a36db89742fcde8d00a564ac9fdb4d5b13686c,2015-11,Surrey Police,Surrey Police,-0.566243,51.237893,On or near LONDON ROAD,E01030457,Guildford 013F,Investigation complete; no suspect identified
8602cb219f5a1d726c89664fe94c1ff9713c0dc89b7877055d4ebcfc00c1f639,2015-11,Surrey Police,Surrey Police,-0.566856,51.238008,On or near ALEXANDRA TERRACE,E01030457,Guildford 013F,Investigation complete; no suspect identified
abfda04387a449978db39f3fd12898e9660d200705ed822b0e253c5b1e4d246b,2015-11,Surrey Police,Surrey Police,-0.568083,51.239534,On or near Parking Area,E01030457,Guildford 013F,Investigation complete; no suspect identified
88d528622bd6ed9e9221625af1a32d81cd4faba4d9f47234442325592b73e4df,2015-11,Surrey Police,Surrey Police,-0.577656,51.236171,On or near Theatre/Concert Hall,E01030455,Guildford 013E,Investigation complete; no suspect identified
13f5c472d8ddb2abe21ab96f9737ed46bad944928675da264d643e4778d457ad,2015-11,Surrey Police,Surrey Police,-0.577656,51.236171,On or near Theatre/Concert Hall,E01030455,Guildford 013E,Investigation complete; no suspect identified
b2e82e8bb55d8e9d468fea74acf88e3854c58c1cfadb33b129e18cb428199bba,2015-11,Surrey Police,Surrey Police,-0.578403,51.238437,On or near BEDFORD ROAD,E01030452,Guildford 015A,Investigation complete; no suspect identified
e987902ea1345e7a206eed140e5da84b5d16f602676eadf76ce8fa81b6ddd8af,2015-11,Surrey Police,Surrey Police,-0.578403,51.238437,On or near BEDFORD ROAD,E01030452,Guildford 015A,Investigation complete; no suspect identified
7919740aa4feffea57562318e5077cdf85963b87bda3203b95af3b01af047d70,2015-11,Surrey Police,Surrey Police,-0.578403,51.238437,On or near BEDFORD ROAD,E01030452,Guildford 015A,Investigation complete; no suspect identified
3058348716669f141a065000cc7ab8dd1aa4a60271bbd33031b2710505dc551e,2015-11,Surrey Police,Surrey Police,-0.575145,51.236311,On or near NORTH STREET,E01030455,Guildford 013E,Investigation complete; no suspect identified
5c7ee7809141c74dd9d9f671111d3dd65e624673bcfdab79db3de16e1fda65f4,2015-11,Surrey Police,Surrey Police,-0.574007,51.235119,On or near THE SHAMBLES,E01030455,Guildford 013E,Investigation complete; no suspect identified
86761375104ba105ed92e98c5486a090324b7c836971708c628ed66cb102f921,2015-11,Surrey Police,Surrey Police,-0.566159,51.236471,On or near CHESELDEN ROAD,E01030455,Guildford 013E,Investigation complete; no suspect identified
61c26f89e4811b16adf5523607ff3fd59f4e79314dd816bf53587319a78d2f9d,2015-11,Surrey Police,Surrey Police,-0.568239,51.235444,On or near BRIGHT HILL,E01030456,Guildford 016D,Investigation complete; no suspect identified
c83f5acffa8aa2d36db4451b86b881e4934ebae5bb0279bc9edd5cc8e5fa3478,2015-11,Surrey Police,Surrey Police,-0.568239,51.235444,On or near BRIGHT HILL,E01030456,Guildford 016D,Investigation complete; no suspect identified
63155a8194f08c72e420642a7c3f3337737aa571ff0ec12e551c20f98e5e83be,2015-11,Surrey Police,Surrey Police,-0.577046,51.246208,On or near STOCTON CLOSE,E01030450,Guildford 013B,Investigation complete; no suspect identified
bd0ad0b2e219f7e633ed6fb43bb2bbd35b677d4ddb5af4a72693f65eaec6954c,2015-11,Surrey Police,Surrey Police,-0.565287,51.242404,On or near PARK CHASE,E01030438,Guildford 013A,Investigation complete; no suspect identified
