Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
f7ec4d61135dbd8e3ee51cd3ebe99ef93330c919ecdf23dab8f42b74f8f6492b,2015-11,Cleveland Police,Cleveland Police,-1.228021,54.568331,On or near FALMOUTH STREET,E01012093,Middlesbrough 001E,Investigation complete; no suspect identified
ef394b30909d7286e2a9607f64ac7456cc6f4cb1fc90d4db515a9ab050fb2fdf,2015-11,Cleveland Police,Cleveland Police,-1.181962,54.558925,On or near SHREWSBURY ROAD,E01012091,Middlesbrough 007F,Investigation complete; no suspect identified
505d742af4be3fd9430006d56b5828fc49ec3430b5f9bf11e95fa72941b0c76a,2015-11,Cleveland Police,Cleveland Police,-1.208868,54.570167,On or near SADBERGE STREET,E01012058,Middlesbrough 002A,Investigation complete; no suspect identified
dee39e22a9db8388d3cfcb553c11d7e280a42af92c82e5a72535c39e7e479eb9,2015-11,Cleveland Police,Cleveland Police,-1.352405,54.584015,On or near Parking Area,E01032542,Stockton-on-Tees 009F,Investigation complete; no suspect identified
c17fc319ddc954359024968af1d58d55a1d5c943401be602751b957eff0b6b87,2015-11,Cleveland Police,Cleveland Police,-1.309452,54.566666,On or near THE SQUARE,E01012266,Stockton-on-Tees 014E,Investigation complete; no suspect identified
4782e779c140a64ee7528b62952203fa0020041af6f178218aa13f96b7809f74,2015-11,Cleveland Police,Cleveland Police,-0.964767,54.583649,On or near SALTBURN ROAD,E01012161,Redcar and Cleveland 007D,Investigation complete; no suspect identified
aae21ef681966621b44160ac477910213eac9f62d27d968ed6970288f17d318b,2015-11,Cleveland Police,Cleveland Police,-1.249107,54.568895,On or near Supermarket,E01012038,Middlesbrough 003C,Investigation complete; no suspect identified
a243672fcac5b44be06fd40f7ce421b86f541b77279db3441c06b076f7a820b2,2015-11,Cleveland Police,Cleveland Police,-1.292680,54.592021,On or near WEST AVENUE,E01012278,Stockton-on-Tees 004A,Investigation complete; no suspect identified
616dd860784b4eab335dc016e147a76d9cc310c71a9da724584dc80f9b64ee5c,2015-11,Cleveland Police,Cleveland Police,-1.326687,54.560670,On or near BUCKINGHAM ROAD,E01012217,Stockton-on-Tees 016B,Investigation complete; no suspect identified
9fd629dff74d85fd529869d4532cccedf226987872ede002fb27b3c17ee04d4b,2015-11,Cleveland Police,Cleveland Police,-1.218082,54.693196,On or near HURWORTH STREET,E01033466,Hartlepool 003I,Investigation complete; no suspect identified
2c6f73b2a328955115e7f549e8100b2e35d36702fd3be92e352d128c9ec019f5,2015-11,Cleveland Police,Cleveland Police,-1.066604,54.593446,On or near EGGLESTON ROAD,E01012127,Redcar and Cleveland 005A,Investigation complete; no suspect identified
e55d64cc39c358d4376590504190f1e56f9d785aad4b9483c5fe9329b2b47b68,2015-11,Cleveland Police,Cleveland Police,-1.212880,54.560217,On or near COPGROVE CLOSE,E01012074,Middlesbrough 004A,Investigation complete; no suspect identified
c9fd80b21ac10f6eaa211af679dab5b19ccd0671cb95b8373072fe545a2c6927,2015-11,Cleveland Police,Cleveland Police,-1.215545,54.673498,On or near Supermarket,E01011987,Hartlepool 008C,Investigation complete; no suspect identified
89db14c21fc7eddbbb31f504860d280743d2709ab65bbfa40248b1fa87f353a8,2015-11,Cleveland Police,Cleveland Police,-1.250123,54.572550,On or near CAREY CLOSE,E01012041,Middlesbrough 003F,Investigation complete; no suspect identified
5283be823d9eb8039ce7201790220e1eb2061bfc9751bada20980d5860f1012a,2015-11,Cleveland Police,Cleveland Police,-1.259775,54.546080,On or near MARLSFORD GROVE,E01012047,Middlesbrough 013B,Investigation complete; no suspect identified
215ca49ab965aa68665f717ce3367eebd2c0dc150da0825310a166f82ea2cc4b,2015-11,Cleveland Police,Cleveland Police,-1.224456,54.678696,On or near BANGOR STREET,E01011951,Hartlepool 007A,Investigation complete; no suspect identified
ad64ce307d08b1b4f18911371da3fb4db4654f7b12bbb6251655e87754032deb,2015-11,Cleveland Police,Cleveland Police,-1.233970,54.676635,On or near Sports/Recreation Area,E01011949,Hartlepool 009A,Investigation complete; no suspect identified
ee3cc2cce98bf36582bc4ba19812d2d63698edf3b5efc1e5d26239db5c476594,2015-11,Cleveland Police,Cleveland Police,-1.197069,54.551908,On or near SANDRINGHAM ROAD,E01012084,Middlesbrough 010C,Investigation complete; no suspect identified
a20537c4bef5ac7a3188794ecc4fe0fc8f04c4c65b4eaf679dc126bd2464bb68,2015-11,Cleveland Police,Cleveland Police,-1.326432,54.575228,On or near BELMONT AVENUE,E01012251,Stockton-on-Tees 012B,Investigation complete; no suspect identified
b530c5165df38900f28e1a001c4d904e34c6e0108cf9b89a2fd5596a17f15722,2015-11,Cleveland Police,Cleveland Police,-1.355848,54.582568,On or near COATHAM ROAD,E01032543,Stockton-on-Tees 009G,Investigation complete; no suspect identified
8b56b76c30daf6f2b04bf313be2dc68d7f009a925108b522529aabff4c9d5f30,2015-11,Cleveland Police,Cleveland Police,-1.232310,54.568871,On or near ACTON STREET,E01012092,Middlesbrough 001D,Investigation complete; no suspect identified
25bde00614860d489cd2283bac2d93c49f7fad20308c89b46d330fcc7914e327,2015-11,Cleveland Police,Cleveland Police,-1.237573,54.660643,On or near Petrol Station,E01011978,Hartlepool 012D,Investigation complete; no suspect identified
5044013b4122abdad8718689520e79e0502450bf36a4a5e9fcd92eb4c0ac7a91,2015-11,Cleveland Police,Cleveland Police,-0.903347,54.566023,On or near BOULBY ROAD,E01012096,Redcar and Cleveland 013A,Investigation complete; no suspect identified
da282699e9f727e85ce0418dcffa3062e413c6fcdd1d9af755780cb7aeea6954,2015-11,Cleveland Police,Cleveland Police,-1.355833,54.580546,On or near CONSETT CLOSE,E01032543,Stockton-on-Tees 009G,Investigation complete; no suspect identified
1b860f3f3bc330467df63ea80fa70819fe53c9b3e223e65f6a4b12fbe9d06690,2015-11,Cleveland Police,Cleveland Police,-1.339545,54.554504,On or near HARTBURN VILLAGE,E01012223,Stockton-on-Tees 016D,Investigation complete; no suspect identified
85e668de1c1c437f88369787aedc257cbaac59cbcfca05523b93be8dd92b2725,2015-11,Cleveland Police,Cleveland Police,-1.067044,54.617535,On or near Shopping Area,E01012100,Redcar and Cleveland 001A,Investigation complete; no suspect identified
e027e9129eb0d0d7a9b042979d7293358467334227b58372d6d3eedb79242766,2015-11,Cleveland Police,Cleveland Police,-1.314486,54.566219,On or near Wellington Square,E01012267,Stockton-on-Tees 014F,Investigation complete; no suspect identified
2f627e9749727c6ee77bd91e21f2115c79fac8ad100848a356131defe4fd4810,2015-11,Cleveland Police,Cleveland Police,-1.303658,54.574470,On or near ROUTLEDGE ROAD,E01012266,Stockton-on-Tees 014E,Investigation complete; no suspect identified
eea760ebecd4d44a2f0a2b62b4a4e54b0e86099abedb500b908201d1c47e5598,2015-11,Cleveland Police,Cleveland Police,-1.213290,54.684241,On or near Middleton Grange Shopping Centre,E01011999,Hartlepool 007D,Investigation complete; no suspect identified
8fa58622fe89815258ffef9f119402a845aa6b5a1f2279bda874addb86e4a0f4,2015-11,Cleveland Police,Cleveland Police,-1.283717,54.542755,On or near SHEPTON CLOSE,E01012241,Stockton-on-Tees 018D,Investigation complete; no suspect identified
0b9f0db0ad802dccf8d084a568bf58df1b6e383ea3c5c1018cbc091fd0d09cb5,2015-11,Cleveland Police,Cleveland Police,-1.241122,54.712295,On or near GIBSON GROVE,E01011954,Hartlepool 001A,Investigation complete; no suspect identified
6355c244b971a70eadf393d0e62651d977555830a25949f9dbcbc82fe768efea,2015-11,Cleveland Police,Cleveland Police,-1.290485,54.533997,On or near TEDDER AVENUE,E01012284,Stockton-on-Tees 020C,Investigation complete; no suspect identified
da63a9b05be50556032ca8c231344f0111e0c35025c4a4104ec5b25ad3e63a76,2015-11,Cleveland Police,Cleveland Police,-1.258471,54.546387,On or near Petrol Station,E01012010,Middlesbrough 012D,Investigation complete; no suspect identified
b34bb3da4f2242933392ad031f8651b816ac7b7359414748392d32511c478dc5,2015-11,Cleveland Police,Cleveland Police,-1.252177,54.559226,On or near DUFTON ROAD,E01012057,Middlesbrough 009E,Investigation complete; no suspect identified
d0e4507cbb61c1c9780bc318bc1da3983dad35017dfb708baed267069be87a23,2015-11,Cleveland Police,Cleveland Police,-1.222226,54.549341,On or near STANMORE AVENUE,E01012020,Middlesbrough 011C,Investigation complete; no suspect identified
c22f9c9b8a97354ba3b2a4fbcd73d11d521baf447d1e2bc12c535b30007e9419,2015-11,Cleveland Police,Cleveland Police,-1.214866,54.699834,On or near GATESGARTH CLOSE,E01011992,Hartlepool 002D,Investigation complete; no suspect identified
ecbf1c76442f9191da33fab9fef1c0b9d4298481ca9a3ef5cbeb73b57087d389,2015-11,Cleveland Police,Cleveland Police,-1.226416,54.706082,On or near CARRICK STREET,E01011952,Hartlepool 002A,Investigation complete; no suspect identified
e2fb850a51fbab6ad911d472dc1ac5b91db14a3042cdf84460da6955e125322c,2015-11,Cleveland Police,Cleveland Police,-1.318433,54.567886,On or near DURHAM STREET,E01012267,Stockton-on-Tees 014F,Investigation complete; no suspect identified
2131ae6fbdc8faff2bc9545a769e2c62b496723bfbc4830a14dbe1c6bff50a21,2015-11,Cleveland Police,Cleveland Police,-1.212729,54.690815,On or near MILNER GROVE,E01011974,Hartlepool 005B,Investigation complete; no suspect identified
7ca90a831514c3e298d9046d75b18168a6eed6e389c76369b1593e6e1bc1fe73,2015-11,Cleveland Police,Cleveland Police,-1.212064,54.685077,On or near Shopping Area,E01011999,Hartlepool 007D,Investigation complete; no suspect identified
946762da88f23908823920fce971d9e64fb798bae5795d9b506082c2653051a9,2015-11,Cleveland Police,Cleveland Police,-1.230280,54.546903,On or near HOYLAKE ROAD,E01012021,Middlesbrough 011D,Investigation complete; no suspect identified
c56526bb9ba752fe4897b80f151fa2222e79448d5e5df3db0b2e0f2673132b7f,2015-11,Cleveland Police,Cleveland Police,-1.317826,54.562544,On or near HARTINGTON ROAD,E01033477,Stockton-on-Tees 014G,Investigation complete; no suspect identified
f43de023bdefa018a828328a1d020d7fa105887955334112ea0df1cfbb71f349,2015-11,Cleveland Police,Cleveland Police,-1.312126,54.593427,On or near MILL LANE,E01012260,Stockton-on-Tees 007C,Investigation complete; no suspect identified
777653ab964a05ca91e93f0274ea878e1fa8a11c8c22be52c0844c163fcdb29a,2015-11,Cleveland Police,Cleveland Police,-1.322842,54.579953,On or near HIVE CLOSE,E01012271,Stockton-on-Tees 008C,Investigation complete; no suspect identified
88947e9a3d73ec023b67f54acb3a98836b0ae711c869987d710d0f9cbba4640d,2015-11,Cleveland Police,Cleveland Police,-1.110091,54.608476,On or near Park/Open Space,E01012107,Redcar and Cleveland 003D,Investigation complete; no suspect identified
0f366180799994086e7f4be9f9b7504f848b1b2be571e61eb14c2b7f66d01ca5,2015-11,Cleveland Police,Cleveland Police,-1.288842,54.590255,On or near Sports/Recreation Area,E01012278,Stockton-on-Tees 004A,Investigation complete; no suspect identified
d1f106ec55ee812269e0974512b524d9ba8303b5589b41ab41893c4afd344f94,2015-11,Cleveland Police,Cleveland Police,-0.891094,54.554165,On or near NEWCOMMEN TERRACE,E01012136,Redcar and Cleveland 013D,Investigation complete; no suspect identified
8197505ee6529a13f4f60e4f5bf7f0ef7121581fdf0da1d79c9f68713318ae31,2015-11,Cleveland Police,Cleveland Police,-1.067904,54.611727,On or near ORCHARD ROAD,E01012144,Redcar and Cleveland 002D,Investigation complete; no suspect identified
e191d02f14216b211c0796c8dc93fac7d7088234824c30bf0d593b3dd9e249f5,2015-11,Cleveland Police,Cleveland Police,-1.343460,54.558129,On or near LANESIDE ROAD,E01012209,Stockton-on-Tees 016A,Investigation complete; no suspect identified
6ce3ab76e986856e97e9b2b45dc2e9b04f8a65844b689ad530ba4b7eb3e336d4,2015-11,Cleveland Police,Cleveland Police,-1.151343,54.550778,On or near OAKLANDS ROAD,E01012147,Redcar and Cleveland 015C,Investigation complete; no suspect identified
4297480b9b3816ef99e5adbf4bb4279f2bfa646ddfcc80b87cae01f4ac7a20b7,2015-11,Cleveland Police,Cleveland Police,-1.341062,54.558188,On or near HUTTON GROVE,E01012209,Stockton-on-Tees 016A,Investigation complete; no suspect identified
70d1f434a0f359943fc74bcde7f3f3d6b2f474424d8781caed8b4d18e1d31fc5,2015-11,Cleveland Police,Cleveland Police,-1.305245,54.573005,On or near CRAISTER ROAD,E01012266,Stockton-on-Tees 014E,Investigation complete; no suspect identified
966d8a4a908b5f93880b105fdbac64fb9849e0368f1045fe5cba151bab812ff1,2015-11,Cleveland Police,Cleveland Police,-1.237811,54.685224,On or near PARK MEWS,E01011983,Hartlepool 006C,Investigation complete; no suspect identified
cecde83d772b3c105a328422d0e680352cae92e1dcd6a6b98f89d2bd5ee4d93b,2015-11,Cleveland Police,Cleveland Police,-1.311585,54.559399,On or near BRIDGE ROAD,E01012262,Stockton-on-Tees 014A,Investigation complete; no suspect identified
a73e86a9227b10f002ff951ea1bfc50d6dce421ef2bbd02e6d251693598ecf40,2015-11,Cleveland Police,Cleveland Police,-1.239795,54.548176,On or near GLENFIELD DRIVE,E01012008,Middlesbrough 012B,Investigation complete; no suspect identified
d696f0a2106db76b0d848c547f30df3b6c061cde271ef6d7ec6eff45dc546038,2015-11,Cleveland Police,Cleveland Police,-1.260564,54.514396,On or near SEAMER ROAD,E01032553,Middlesbrough 018H,Investigation complete; no suspect identified
3cd26643ce7829342707da96ba04adc7f88d22466c953035f6b00a6bc9b0f595,2015-11,Cleveland Police,Cleveland Police,-1.342078,54.584454,On or near KETTON ROAD,E01012248,Stockton-on-Tees 009D,Investigation complete; no suspect identified
f7992425260c09cce4551af2dd98e935b8a7198a1cb43962b042e8d31f4b390b,2015-11,Cleveland Police,Cleveland Police,-1.312458,54.580092,On or near VICTORIA AVENUE,E01012194,Stockton-on-Tees 010A,Investigation complete; no suspect identified
61116a70e42eb4b982643172d88750f5c732de0e1810867cf166dcedf269ff14,2015-11,Cleveland Police,Cleveland Police,-1.299716,54.571634,On or near TWEEDPORT ROAD,E01012266,Stockton-on-Tees 014E,Investigation complete; no suspect identified
6877d5f949583765b2b4a3826fb4727283094e10fbf77d369e7aa2277e275a90,2015-11,Cleveland Police,Cleveland Police,-1.242604,54.564280,On or near CAXTON STREET,E01012078,Middlesbrough 005A,Investigation complete; no suspect identified
131b5d11b17e996100a1745dc0810a6915b10e589b6f5993ce009fcdfe5dabc0,2015-11,Cleveland Police,Cleveland Police,-1.068676,54.619291,On or near WEST TERRACE,E01012100,Redcar and Cleveland 001A,Investigation complete; no suspect identified
a0e0e5453db37d2b4ac1ec5b5e10cfc8d1343ddf2137e9e16bed774ed096f30e,2015-11,Cleveland Police,Cleveland Police,-1.217571,54.684259,On or near JOHNSON STREET,E01011999,Hartlepool 007D,Investigation complete; no suspect identified
4488e4f2a91bda43f616c46bd014ea02186e1282602c502fe8a11e01dae2d230,2015-11,Cleveland Police,Cleveland Police,-1.228411,54.702365,On or near University Hospital of Hartlepool,E01011952,Hartlepool 002A,Investigation complete; no suspect identified
1576229db7df5c767b9e27837413c599425796dd4a7be86f655653f72bf22e7d,2015-11,Cleveland Police,Cleveland Police,-1.060281,54.533273,On or near SOUTH STREET,E01012117,Redcar and Cleveland 018A,Investigation complete; no suspect identified
c195da23b0f79331181a42dcc4ef8a9cbc4eaa2ee90fb8931216ec5643a1372d,2015-11,Cleveland Police,Cleveland Police,-1.211918,54.683845,On or near Parking Area,E01011999,Hartlepool 007D,Investigation complete; no suspect identified
8496455e579fd47506dbec33bc24c5b48abe34f3006d3510ea0d3eaefbc0e36e,2015-11,Cleveland Police,Cleveland Police,-1.194449,54.521649,On or near FAIRWOOD PARK,E01012065,Middlesbrough 017A,Investigation complete; no suspect identified
7de7ed3cb2c681ed3201a7123bdcb495e54096598e814a6824abd4808893cdcf,2015-11,Cleveland Police,Cleveland Police,-1.194449,54.521649,On or near FAIRWOOD PARK,E01012065,Middlesbrough 017A,Investigation complete; no suspect identified
37f0d325ddbc86c4fcde863b868632664542231d3c902e287334bd5e190793fb,2015-11,Cleveland Police,Cleveland Police,-1.059686,54.617622,On or near CLARENDON STREET,E01012102,Redcar and Cleveland 001C,Investigation complete; no suspect identified
7c51e0d3325e813e47fe92d833cde5768a3901e193b01fd3d5c84710ebc293d7,2015-11,Cleveland Police,Cleveland Police,-1.322216,54.557042,On or near ST PETER'S ROAD,E01012262,Stockton-on-Tees 014A,Investigation complete; no suspect identified
c145221bcc75790c51fc9b986ab2d9fcad59ec922ceb79b4f9f365fc621f209a,2015-11,Cleveland Police,Cleveland Police,-1.262741,54.556514,On or near EAST CRESCENT,E01012011,Middlesbrough 008A,Investigation complete; no suspect identified
d566162c13be8beb9e3c3ea92c0479b4c55d927a2cab9b6c7701715bb6fcf512,2015-11,Cleveland Police,Cleveland Police,-1.320203,54.560005,On or near SHAFTESBURY STREET,E01033477,Stockton-on-Tees 014G,Investigation complete; no suspect identified
939c2df2a9cb56625da63939ba0071a6879886ef96aadd5b15d00ca957c14451,2015-11,Cleveland Police,Cleveland Police,-1.214044,54.546322,On or near OVAL VIEW,E01012064,Middlesbrough 020C,Investigation complete; no suspect identified
c82d5082f607c6e135e90e585189350700b172a47ccccb80c7317620bd9b8683,2015-11,Cleveland Police,Cleveland Police,-1.318433,54.567886,On or near DURHAM STREET,E01012267,Stockton-on-Tees 014F,Investigation complete; no suspect identified
e7a98dea02a9829a06bd0e8d22f6f4187f896bd485383deaee9759f6a7e1d3af,2015-11,Cleveland Police,Cleveland Police,-1.354073,54.584231,On or near WREKENTON CLOSE,E01032542,Stockton-on-Tees 009F,Investigation complete; no suspect identified
1a6d9042b380826adc27eb5a8afe61fbe07b3a91f45a158fb4a0e8029663abb8,2015-11,Cleveland Police,Cleveland Police,-1.213734,54.683785,On or near Supermarket,E01011999,Hartlepool 007D,Investigation complete; no suspect identified
6f96177f7e47a2cdc5d517a468a7c7c9c750e4b5e5d2a2ef194e26eae1b16975,2015-11,Cleveland Police,Cleveland Police,-1.246775,54.567021,On or near CRESCENT ROAD,E01012040,Middlesbrough 003E,Investigation complete; no suspect identified
341fc15faf548fb4233b63b2d429a8d709879612b39d71b30cd1a0e9766f01ae,2015-11,Cleveland Police,Cleveland Police,-1.211147,54.680407,On or near THOMPSON STREET,E01011999,Hartlepool 007D,Investigation complete; no suspect identified
396a24d92dc47b5b7d73383b58f55f0700e2ab028e1006d839836fb9d387dfd8,2015-11,Cleveland Police,Cleveland Police,-1.235339,54.578138,On or near WILSON STREET,E01033468,Middlesbrough 001G,Investigation complete; no suspect identified
0388a91a4b82c973bea8ba5df73c7c8dacdb04fe6f4116592e30d858ab16bd49,2015-11,Cleveland Police,Cleveland Police,-1.233199,54.575922,On or near Nightclub,E01012068,Middlesbrough 001A,Investigation complete; no suspect identified
8abcc3990bb8f48613a2b0eec2d128a5fa6101db03a196c1fdaee5b177a1c218,2015-11,Cleveland Police,Cleveland Police,-1.236317,54.573794,On or near BEDFORD STREET,E01012068,Middlesbrough 001A,Investigation complete; no suspect identified
